Demand data,,,,
,,,,
Lines above 'BEGIN_DATA' in the first column are for comment only.,,,,
,,,,
BEGIN_DATA,,,,
year,month,day,hour,demand (MW)
2006,2,5,11,0.721036585
2006,2,5,12,0.724847561
2006,2,5,13,0.716463415
2006,2,5,14,0.692835366
2006,2,5,15,0.686737805
2006,2,5,16,0.682926829
2006,2,5,17,0.681402439
2006,2,5,18,0.714176829
2006,2,5,19,0.788871951
2006,2,5,20,0.775152439
2006,2,5,21,0.731707317
2006,2,5,22,0.666920732
2006,2,5,23,0.59070122
2006,2,5,24,0.517530488
2006,2,6,1,0.477134146
2006,2,6,2,0.458841463
2006,2,6,3,0.448932927
2006,2,6,4,0.458079268
2006,2,6,5,0.505335366
2006,2,6,6,0.606707317
2006,2,6,7,0.695884146
2006,2,6,8,0.710365854
2006,2,6,9,0.755335366
2006,2,6,10,0.780487805
2006,2,6,11,0.788109756
2006,2,6,12,0.795731707
2006,2,6,13,0.801829268
2006,2,6,14,0.800304878
2006,2,6,15,0.797256098
2006,2,6,16,0.795731707
2006,2,6,17,0.793445122
2006,2,6,18,0.800304878
2006,2,6,19,0.857469512
2006,2,6,20,0.823932927
2006,2,6,21,0.78277439
2006,2,6,22,0.706554878
2006,2,6,23,0.618902439
2006,2,6,24,0.542682927
2006,2,7,1,0.497713415
2006,2,7,2,0.476371951
2006,2,7,3,0.466463415
2006,2,7,4,0.474085366
2006,2,7,5,0.517530488
2006,2,7,6,0.618902439
2006,2,7,7,0.706554878
2006,2,7,8,0.71570122
2006,2,7,9,0.757621951
2006,2,7,10,0.785060976
2006,2,7,11,0.794207317
2006,2,7,12,0.801829268
2006,2,7,13,0.80945122
2006,2,7,14,0.808689024
2006,2,7,15,0.813262195
2006,2,7,16,0.81097561
2006,2,7,17,0.805640244
2006,2,7,18,0.800304878
2006,2,7,19,0.856707317
2006,2,7,20,0.813262195
